Date,Open,High,Low,Close,Volume
08/29/2025,574.66,575.03,568.54,570.4,"56,030,406"
08/28/2025,574.11,578.0,572.46,577.08,"46,787,859"
08/27/2025,571.59,574.41,570.37,573.49,"36,927,141"
08/26/2025,569.83,572.92,568.8,572.61,"34,103,008"
08/25/2025,570.4,573.29,569.16,570.32,"34,044,754"
08/22/2025,564.67,573.99,563.27,571.97,"51,502,129"
08/21/2025,564.35,566.49,560.98,563.28,"46,436,898"
08/20/2025,568.33,568.45,558.84,565.9,"76,781,086"
08/19/2025,576.39,576.56,568.25,569.28,"53,752,641"
08/18/2025,576.44,577.77,575.24,577.11,"29,830,961"
08/15/2025,579.8,579.84,575.57,577.34,"49,480,160"
08/14/2025,578.28,581.88,577.91,579.89,"45,425,039"
08/13/2025,582.76,583.32,578.94,580.34,"41,209,289"
08/12/2025,575.16,580.35,572.49,580.05,"42,271,441"
08/11/2025,574.69,576.8,571.57,572.85,"33,112,922"
08/08/2025,570.45,574.77,570.15,574.55,"35,255,473"
08/07/2025,571.67,573.32,565.11,569.24,"44,462,969"
08/06/2025,561.11,567.76,560.63,567.32,"41,823,680"
08/05/2025,565.39,566.56,559.73,560.27,"48,666,641"
08/04/2025,559.05,564.32,558.95,564.1,"47,669,754"
08/01/2025,558.83,559.02,551.68,553.88,"69,400,789"
07/31/2025,574.54,574.63,563.87,565.01,"64,613,594"
07/30/2025,568.18,570.62,565.05,568.02,"43,433,781"
07/29/2025,570.76,572.11,566.53,567.26,"45,463,320"
07/28/2025,567.74,569.04,566.87,568.14,"31,498,740"
07/25/2025,564.93,567.7,564.27,566.37,"30,630,811"
07/24/2025,565.13,566.24,563.3,565.01,"42,275,539"
07/23/2025,562.34,563.85,559.58,563.81,"40,215,262"
07/22/2025,564.3,564.35,558.61,561.25,"43,270,648"
07/21/2025,562.09,566.06,562.06,564.17,"39,595,207"
07/18/2025,563.12,564.73,559.98,561.26,"50,484,699"
07/17/2025,558.02,562.31,557.21,561.8,"40,423,781"
07/16/2025,557.28,560.21,551.56,557.29,"52,314,711"
07/15/2025,560.25,560.8,556.66,556.72,"43,277,660"
07/14/2025,553.99,556.95,551.63,556.21,"36,453,312"
07/11/2025,553.3,555.79,552.05,554.2,"39,618,641"
07/10/2025,556.89,557.3,552.75,555.45,"34,710,910"
07/09/2025,554.48,557.63,553.1,556.25,"43,045,527"
07/08/2025,553.38,554.01,551.1,552.34,"36,153,262"
07/07/2025,553.52,554.34,549.58,552.03,"45,349,320"
07/03/2025,553.18,557.2,553.18,556.22,"26,443,520"
07/02/2025,546.16,551.0,546.12,550.8,"36,538,281"
07/01/2025,549.73,550.71,544.66,546.99,"56,166,738"
06/30/2025,551.26,552.8,549.01,551.64,"45,548,738"
06/27/2025,547.26,549.99,544.55,548.09,"57,577,152"
06/26/2025,543.35,546.67,541.52,546.22,"43,811,434"
06/25/2025,542.06,543.31,539.38,541.16,"44,804,168"
06/24/2025,536.89,540.7,536.27,539.78,"45,441,980"
06/23/2025,526.81,532.17,523.65,531.65,"50,666,152"
06/20/2025,532.26,533.56,524.88,526.83,"61,643,520"
06/18/2025,530.1,532.55,527.4,528.99,"43,983,520"
06/17/2025,531.71,533.33,527.91,529.08,"42,180,871"
06/16/2025,530.5,535.37,530.45,534.29,"37,622,047"
06/26/2026,707.13,715.56,702.81,706.52,"47,081,820"
06/25/2026,725.9,726.83,705.3,716.38,"50,144,090"
06/24/2026,715.37,719.93,704.45,710.62,"52,480,441"
06/23/2026,715.74,723.61,712.11,713.65,"53,354,152"
06/22/2026,742.02,745.45,734.39,737.95,"43,518,602"
06/18/2026,737.2,741.82,732.51,740.62,"50,154,602"
06/17/2026,735.19,735.68,720.85,722.51,"51,669,320"
06/16/2026,742.25,744.22,729.64,729.86,"45,348,680"
07/07/2026,714.17,716.35,704.9,709.43,"42,483,078"
07/06/2026,719.93,726.08,718.45,722.82,"30,220,430"
07/02/2026,725.58,730.83,707.56,712.6,"51,086,078"
07/01/2026,729.19,731.92,724.6,725.17,"40,803,793"
06/30/2026,724.18,737.62,723.91,736.4,"42,121,832"
06/29/2026,713.99,724.58,705.17,724.08,"44,939,090"
